curr_state	curr_action	next_reward	next_state	old_value	new_value
81	2	0	90	0.6245990927336025	0.643942833956781
90	3	0	102	0.8262994999650375	0.8273419024698262
102	1	0	108	0.8451752777908326	0.8459324732635173
108	3	0	120	0.8613608409269496	0.861735780361714
120	2	0	1	0.8738487224995896	0.8740183205162197
1	3	0	13	0.884388588551405	0.8844841886163906
13	0	0	16	0.8942874638396575	0.8943499857743233
16	3	0	28	0.9039522052387027	0.9039828361015132
28	3	0	40	0.9133924382493012	0.9134003256149746
40	3	0	52	0.9226982948545814	0.9227017630541395
52	2	0	61	0.9320535119698612	0.9320550361013797
61	2	0	70	0.9414835891768151	0.9414844276531691
70	2	0	79	0.39057774420558333	0.4351227434283715
79	2	0	88	0.844472461043904	0.8560890262752578
88	3	0	100	0.5442366406380124	0.5850422204036068
100	2	0	109	0.9619115538322789	0.9637489585559083
109	1	0	115	0.9901874758268405	0.9902161394052598
115	3	1	127	1.0004789006172052	1.000526252848485
127	3	0	11	0.0009620433636402611	0.0010646964675787222
11	2	0	20	0.0020086610131564366	0.0021746383578113986
20	3	0	32	0.0003732815537658309	0.0006262913916633597
32	2	0	41	0.0029327070027688066	0.003966616297967539
41	2	0	50	0.0002526721411676622	0.0004596903638308123
50	3	0	62	0.0023463175432314773	0.003843144867774448
62	1	0	68	0.017489485645112306	0.021308485171976872
68	3	0	80	0.05624189991288684	0.058833588461716754
80	3	0	92	0.08298867212241011	0.08550932267789388
92	2	0	101	0.006776782100686668	0.01013738188335069
101	2	0	110	0.04079068679527969	0.05582204700065871
110	3	0	122	0.19303463520108066	0.19764958078599693
122	2	0	3	0.2416000919699426	0.24710797657770728
3	3	0	15	0.2996756949975651	0.30743861826737773
15	1	0	21	0.027894791305143933	0.03561249253406903
21	3	0	33	0.10613313494383322	0.12957988245442847
33	0	0	36	0.039803138468527975	0.05602105078697134
36	0	0	39	0.20402248651814303	0.24380367995924418
39	3	0	51	0.6079135564940954	0.6125280635833159
51	2	0	60	0.6606652801881828	0.6646401164700906
60	1	0	66	0.7074885282901624	0.7114607877541397
66	3	0	78	0.7547587100302381	0.7578995915878814
78	3	0	90	0.7941086117239103	0.7966045988960321
90	3	0	102	0.8273419024698262	0.8283550270759318
102	1	0	108	0.8459324732635173	0.8466510681929752
108	3	0	120	0.861735780361714	0.8620900160566484
120	3	0	4	0.1616075797510441	0.20867143670543348
4	2	0	13	0.638632474035291	0.6633098752234199
13	0	0	16	0.8943499857743233	0.8944092879709408
16	0	0	19	0.39151204474526036	0.4326678386573496
19	2	0	28	0.8111818018850024	0.8204902539323847
28	3	0	40	0.9134003256149746	0.913407767595837
40	3	0	52	0.9227017630541395	0.9227050353227622
52	2	0	61	0.9320550361013797	0.9320564908289055
61	2	0	70	0.9414844276531691	0.9414851822818876
70	0	0	73	0.49200338537825883	0.5210407560907149
73	2	0	82	0.15350708036315425	0.22344615850289667
82	1	0	88	0.861512991677352	0.8714255038453609
88	3	0	100	0.5850422204036068	0.621949145260281
100	2	0	109	0.9637489585559083	0.9654054605014382
109	2	0	118	0.8636108376516594	0.8760928779634247
118	2	1	127	0.9984153947164778	0.9986792601951203
127	0	0	2	4.0156180728659434e-06	2.394002035403014e-05
2	2	0	11	0.00020531276857021	0.0004000706891365175
11	2	0	20	0.0021746383578113986	0.0023240179680008646
20	2	0	29	0.003705489353238442	0.004118057128592591
29	3	0	41	0.00791026980482821	0.008446422819821001
41	1	0	47	0.013405858540157706	0.014230159066479519
47	2	0	56	0.021867539195329123	0.02334618735527917
56	3	0	68	0.03702426342912081	0.03914636234391869
68	3	0	80	0.058833588461716754	0.06141565256065657
80	3	0	92	0.08550932267789388	0.08777790817782928
92	1	0	98	0.10928805825984632	0.11312288824425813
98	3	0	110	0.14912763444844895	0.15378217950141776
110	3	0	122	0.19764958078599693	0.20234831238859025
122	2	0	3	0.24710797657770728	0.25283360212840694
3	3	0	15	0.30743861826737773	0.31442524921020915
15	2	0	24	0.3811160885815069	0.3882973793737685
24	1	0	30	0.45750403687285124	0.46510329492079455
30	2	0	39	0.5388854720730144	0.5456372031604613
39	3	0	51	0.6125280635833159	0.6170746287555233
51	0	0	54	0.10488935509649559	0.12794973283849953
54	2	0	63	0.027608501084935386	0.06710134155032874
63	0	0	66	0.42680495529178675	0.45915651932980833
66	0	0	69	0.037054176595769206	0.053599932144850905
69	0	0	72	0.014801244310154504	0.041628492684298454
72	2	0	81	0.28593305863797375	0.32109009333589766
81	0	0	84	0.015458673051284642	0.05762126845459742
84	1	0	90	0.44149962331758824	0.47935680866634667
90	3	0	102	0.8283550270759318	0.8293379801194432
102	1	0	108	0.8466510681929752	0.8473328729632859
108	3	0	120	0.8620900160566484	0.8624088281820893
120	2	0	1	0.8740183205162197	0.8741804231376205
1	3	0	13	0.8844841886163906	0.8845822892638746
13	0	0	16	0.8944092879709408	0.8944626599478965
16	3	0	28	0.9039828361015132	0.9040119214833497
28	2	0	37	0.3066259514991216	0.34404537139762353
37	0	0	40	0.6876971217011525	0.7102752080279907
40	3	0	52	0.9227050353227622	0.9227081243825476
52	2	0	61	0.9320564908289055	0.9320578747919218
61	2	0	70	0.9414851822818876	0.9414858614477343
70	1	0	76	0.9510019938791461	0.9510029964783404
76	3	0	88	0.9606182018899898	0.960620193036735
88	2	0	97	0.9703415286438805	0.9703443832128644
97	3	0	109	0.9801717922562835	0.9801860108317758
109	1	0	115	0.9902161394052598	0.9902466244967338
115	2	0	124	0.270300490575318	0.314318004432651
124	3	0	8	6.7925308972936515e-15	1.789875118935042e-05
8	3	0	20	0.00018079546649734486	0.0005704035755782769
20	2	0	29	0.004118057128592591	0.004542447274895611
29	0	0	32	9.865809778975102e-05	0.0004814873015095623
32	0	0	35	0.0	1.2293742093833426e-05
35	0	0	38	0.0001241792130690245	0.00036217174787863337
38	2	0	47	0.002529398546631427	0.004587731240140922
47	3	0	59	0.00029579001644009146	0.0005577346090729421
59	2	0	68	0.0029446827704733315	0.008730364096930999
68	3	0	80	0.06141565256065657	0.06396410021419602
80	3	0	92	0.08777790817782928	0.09019928329622791
92	1	0	98	0.11312288824425813	0.11703503519047267
98	3	0	110	0.15378217950141776	0.1584364444777464
110	2	0	119	0.003267054444008806	0.0066315617243134905
119	3	0	3	0.03728497701722794	0.06468457898731585
3	3	0	15	0.31442524921020915	0.32142416484719133
15	2	0	24	0.3882973793737685	0.3955128676335503
24	1	0	30	0.46510329492079455	0.47261104854160074
30	2	0	39	0.5456372031604613	0.552163871091212
39	3	0	51	0.6170746287555233	0.62116653741051
51	2	0	60	0.6646401164700906	0.6686107228107414
60	1	0	66	0.7114607877541397	0.7153467685459259
66	3	0	78	0.7578995915878814	0.7609734877198004
78	3	0	90	0.7966045988960321	0.7990485990382538
90	2	0	99	0.04375752534403776	0.06262596949981011
99	2	0	108	0.2347898655573346	0.296689352991628
108	3	0	120	0.8624088281820893	0.8627118072545048
120	2	0	1	0.8741804231376205	0.8743360274609819
1	3	0	13	0.8845822892638746	0.8846758636723289
13	0	0	16	0.8944626599478965	0.8945135741799585
16	3	0	28	0.9040119214833497	0.9040380983270027
28	3	0	40	0.913407767595837	0.9134150951501255
40	0	0	43	0.4877078457848249	0.5178543434907174
43	2	0	52	0.7971442654987368	0.8097035685532634
52	1	0	58	0.5912505963063063	0.6139387101027957
58	0	0	61	0.8263956911830301	0.8369632223480528
61	2	0	70	0.9414858614477343	0.9414865719543165
70	1	0	76	0.9510029964783404	0.9510040959411431
76	3	0	88	0.960620193036735	0.960622267671135
88	2	0	97	0.9703443832128644	0.9703483599639238
97	3	0	109	0.9801860108317758	0.9802018255737749
109	1	0	115	0.9902466244967338	0.9902740610790605
115	3	1	127	1.000526252848485	1.0005790325139268
127	3	0	11	0.0010646964675787222	0.0011883045996529356
11	2	0	20	0.0023240179680008646	0.0025413184514154435
20	3	0	32	0.0006262913916633597	0.00095635726599581
32	2	0	41	0.003966616297967539	0.004978740415752257
41	1	0	47	0.014230159066479519	0.015118415708004205
47	2	0	56	0.02334618735527917	0.024887058491799206
56	3	0	68	0.03914636234391869	0.041564172030732226
68	3	0	80	0.06396410021419602	0.06649741923910298
80	3	0	92	0.09019928329622791	0.09276582345046192
92	1	0	98	0.11703503519047267	0.1210167396747223
98	0	0	101	0.00693860727441737	0.011771129200040847
101	2	0	110	0.05582204700065871	0.07027232522706328
110	2	0	119	0.0066315617243134905	0.012372178871626411
119	3	0	3	0.06468457898731585	0.09003711340845622
3	3	0	15	0.32142416484719133	0.32843752225819367
15	0	0	18	0.01085675992035855	0.01854160827908273
18	1	0	24	0.025468983388087608	0.06971057885489733
24	3	0	36	0.03139975078085655	0.05239634001873607
36	3	0	48	0.009875961820041291	0.0402558593008089
48	3	0	60	0.3168433703310276	0.35597836338397154
60	0	0	63	0.12768339731552072	0.16037155299761968
63	0	0	66	0.45915651932980833	0.48857724268108776
66	0	0	69	0.053599932144850905	0.06849111213902444
69	3	0	81	0.20455730513796586	0.2478519151858906
81	2	0	90	0.643942833956781	0.6616530105929277
90	3	0	102	0.8293379801194432	0.8302901365308641
102	0	0	105	0.12567744859415242	0.15507431971391353
105	2	0	114	0.0	0.0640394328426011
114	1	0	120	0.6468629580060716	0.6687359289241017
120	2	0	1	0.8743360274609819	0.8744853352184443
1	0	0	4	0.2795905090379626	0.31729913578128494
4	2	0	13	0.6633098752234199	0.6855357315448938
13	0	0	16	0.8945135741799585	0.8945619884963358
16	3	0	28	0.9040380983270027	0.9040623829141649
28	3	0	40	0.9134150951501255	0.9134216899489852
40	0	0	43	0.5178543434907174	0.5462295624284187
43	2	0	52	0.8097035685532634	0.8210069413023373
52	2	0	61	0.9320578747919218	0.9320592579362069
61	2	0	70	0.9414865719543165	0.9414873202570581
70	1	0	76	0.9510040959411431	0.9510052908464711
76	3	0	88	0.960622267671135	0.96062452854045
88	2	0	97	0.9703483599639238	0.9703535046993351
97	3	0	109	0.9802018255737749	0.9802187750632244
109	1	0	115	0.9902740610790605	0.9903039791900332
115	3	1	127	1.0005790325139268	1.0006387714178997
127	3	0	11	0.0011883045996529356	0.001321064666377771
11	2	0	20	0.0025413184514154435	0.0027368888864885647
20	1	0	26	8.284086548510194e-06	2.6309337625099494e-05
26	3	0	38	0.00019044100738828604	0.0006255822994234088
38	2	0	47	0.004587731240140922	0.006592776906814951
47	2	0	56	0.024887058491799206	0.026513205673661777
56	1	0	62	0.0010864922959612261	0.0030873830983908137
62	1	0	68	0.021308485171976872	0.02576088115945038
68	3	0	80	0.06649741923910298	0.0690314938367884
80	0	0	83	0.0010593573858809454	0.001779638502534252
83	2	0	92	0.008345624800418193	0.019491719548173882
92	1	0	98	0.1210167396747223	0.12460027371054697
98	3	0	110	0.1584364444777464	0.1626252829564422
110	3	0	122	0.20234831238859025	0.2071440077604435
122	2	0	3	0.25283360212840694	0.26006555661912745
3	1	0	9	0.004590893156914975	0.008865051931288476
9	1	0	15	0.04781058676833331	0.08218530198722146
15	2	0	24	0.3955128676335503	0.40275007467581375
24	1	0	30	0.47261104854160074	0.48001416692547066
30	2	0	39	0.552163871091212	0.5584429711857313
39	3	0	51	0.62116653741051	0.6252423452277224
51	1	0	57	0.12526257857317005	0.1473484143159138
57	3	0	69	0.0006180249984192754	0.025093562101980518
69	2	0	78	0.12363483664969031	0.1903771642895084
78	1	0	84	0.1360674936388281	0.16991706833291362
84	1	0	90	0.47935680866634667	0.5136198513162675
90	3	0	102	0.8302901365308641	0.831147077301143
102	1	0	108	0.8473328729632859	0.8480080545851533
108	3	0	120	0.8627118072545048	0.8630146747156803
120	2	0	1	0.8744853352184443	0.8746197122001604
1	3	0	13	0.8846758636723289	0.8847699141662332
13	0	0	16	0.8945619884963358	0.8946079655552046
16	3	0	28	0.9040623829141649	0.9040848919276979
28	3	0	40	0.9134216899489852	0.913427625267959
40	3	0	52	0.9227081243825476	0.9227111784799773
52	2	0	61	0.9320592579362069	0.932060576848035
61	2	0	70	0.9414873202570581	0.9414881120251529
70	1	0	76	0.9510052908464711	0.9510065900873286
76	3	0	88	0.96062452854045	0.9606270726516392
88	1	0	94	0.44163985334533895	0.48034062058865307
94	0	0	97	0.8370177028065455	0.8503575912571502
97	3	0	109	0.9802187750632244	0.9802369914967153
109	2	0	118	0.8760928779634247	0.8873528369263992
118	0	0	121	0.254870605685116	0.31962021728888756
121	1	1	127	0.9114815370937697	0.9204641687863641
127	3	0	11	0.001321064666377771	0.0014599101995023617
11	0	0	14	6.031721797060448e-06	1.4987340962181138e-05
14	2	0	23	9.655344792754276e-05	0.00020441474929562596
23	1	0	29	0.0011870368299074494	0.0019045290060789837
29	3	0	41	0.008446422819821001	0.009098503692931317
41	1	0	47	0.015118415708004205	0.016231381498896302
47	2	0	56	0.026513205673661777	0.02797673813733809
56	0	0	59	0.00019144424019445212	0.0010366058617711758
59	2	0	68	0.008730364096930999	0.01469144557707995
68	3	0	80	0.0690314938367884	0.07131216097470529
80	2	0	89	0.0016626103502887502	0.003994941690337997
89	2	0	98	0.025238306818970928	0.038814379149761616
98	3	0	110	0.1626252829564422	0.1668700114290819
110	1	0	116	0.004997555762859249	0.009031336432646267
116	3	0	0	0.0001635045141447616	0.006206464502701503
0	1	0	6	0.06120515595930523	0.07512187715776751
6	2	0	15	0.20239633125649295	0.2220289555237492
15	2	0	24	0.40275007467581375	0.40999646973385395
24	0	0	27	0.037960166301090975	0.056773037088424086
27	3	0	39	0.22837260017618394	0.26743433233611
39	3	0	51	0.6252423452277224	0.6289105722632136
51	1	0	57	0.1473484143159138	0.1672256664843832
57	2	0	66	0.34961710707132077	0.38999177164844895
66	3	0	78	0.7609734877198004	0.7639819502526075
78	3	0	90	0.7990485990382538	0.8014272997872416
90	3	0	102	0.831147077301143	0.8319851669749588
102	1	0	108	0.8480080545851533	0.8486457019234903
108	3	0	120	0.8630146747156803	0.8633005587519281
120	2	0	1	0.8746197122001604	0.8747499624826015
1	3	0	13	0.8847699141662332	0.8848591113395752
13	0	0	16	0.8946079655552046	0.8946515733005262
16	3	0	28	0.9040848919276979	0.9041057376364561
28	2	0	37	0.34404537139762353	0.37995807985263225
37	2	0	46	0.0007751302706000318	0.0847456354233421
46	1	0	52	0.8489698806040614	0.8563468896516108
52	2	0	61	0.932060576848035	0.9320618422537217
61	2	0	70	0.9414881120251529	0.9414889532412831
70	2	0	79	0.4351227434283715	0.47636328268678485
79	1	0	85	0.0	0.09367691344456726
85	3	0	97	0.9462314489350228	0.9486517661996953
97	3	0	109	0.9802369914967153	0.980253386286857
109	1	0	115	0.9903039791900332	0.990336819641402
115	3	1	127	1.0006387714178997	1.0007194253858605
127	3	0	11	0.0014599101995023617	0.0015848711793144934
11	2	0	20	0.0027368888864885647	0.0029129022780543736
20	2	0	29	0.004542447274895611	0.00498895441300625
29	3	0	41	0.009098503692931317	0.00979556009202892
41	1	0	47	0.016231381498896302	0.017377940424603142
47	0	0	50	0.0002062567949909356	0.0005661024574015125
50	3	0	62	0.003843144867774448	0.006009157615782591
62	1	0	68	0.02576088115945038	0.030244696980001165
68	3	0	80	0.07131216097470529	0.07336476139883048
80	3	0	92	0.09276582345046192	0.09582466820275987
92	1	0	98	0.12460027371054697	0.12866037747097137
98	0	0	101	0.011771129200040847	0.017550976477516026
101	1	0	107	0.0013232594589760742	0.004704696775061546
107	0	0	110	0.03549255820184928	0.052450559149948256
110	3	0	122	0.2071440077604435	0.21217609708969276
122	2	0	3	0.26006555661912745	0.2665743156607759
3	3	0	15	0.32843752225819367	0.33618342053602585
15	1	0	21	0.03561249253406903	0.04487965164365054
21	3	0	33	0.12957988245442847	0.1506819552139642
33	1	0	39	0.3440410202523089	0.37189906488113617
39	3	0	51	0.6289105722632136	0.6322119765951556
51	3	0	63	0.03344321933784748	0.07846804442949043
63	0	0	66	0.48857724268108776	0.5153537314879871
66	3	0	78	0.7639819502526075	0.7669250579062836
78	3	0	90	0.8014272997872416	0.8036511013390384
90	3	0	102	0.8319851669749588	0.8328025747678884
102	1	0	108	0.8486457019234903	0.8492478870475821
108	3	0	120	0.8633005587519281	0.8635707491625129
120	3	0	4	0.20867143670543348	0.2556723304578346
4	2	0	13	0.6855357315448938	0.7055526641471564
13	0	0	16	0.8946515733005262	0.8946928839964827
16	2	0	25	0.26194095308114146	0.30079411850422
25	0	0	28	0.6570430376888151	0.6817680688214616
28	3	0	40	0.913427625267959	0.9134332694106808
40	2	0	49	0.2518074464668934	0.2883179304699141
49	3	0	61	0.623143723734445	0.6540367577318875
61	2	0	70	0.9414889532412831	0.9414897103358003
70	1	0	76	0.9510065900873286	0.951008011271108
76	3	0	88	0.9606270726516392	0.9606293623517094
88	2	0	97	0.9703535046993351	0.9703632394718005
97	3	0	109	0.980253386286857	0.9802713928026701
109	1	0	115	0.990336819641402	0.9903743607904619
115	3	1	127	1.0007194253858605	1.0008043850940265
127	3	0	11	0.0015848711793144934	0.001714761386910427
11	2	0	20	0.0029129022780543736	0.003115518537136555
20	2	0	29	0.00498895441300625	0.005459819420816488
29	1	0	35	3.5719242302653306e-06	3.90697348472235e-05
35	1	0	41	3.7948681882814476e-07	0.0017207576401726567
41	1	0	47	0.017377940424603142	0.0184098434577393
47	1	0	53	0.00025912156900914244	0.0006277461486987421
53	2	0	62	0.003985219561520342	0.006580922606388423
62	0	0	65	1.2193077946035295e-08	0.00010282089581448963
65	2	0	74	0.0010384840610539211	0.0029731609243103235
74	1	0	80	0.02059116433698782	0.028018690055362266
80	3	0	92	0.09582466820275987	0.09897957875211004
92	1	0	98	0.12866037747097137	0.13231447085535333
98	3	0	110	0.1668700114290819	0.1711884438980533
110	3	0	122	0.21217609708969276	0.2173493446311403
122	2	0	3	0.2665743156607759	0.27319904272776485
3	3	0	15	0.33618342053602585	0.3431547289860748
15	0	0	18	0.01854160827908273	0.02545797180193449
18	3	0	30	0.08859115505818216	0.13501789369975134
30	0	0	33	0.055112014855259364	0.08641882079296591
33	1	0	39	0.37189906488113617	0.39729814407594294
39	3	0	51	0.6322119765951556	0.6351832404939034
51	1	0	57	0.1672256664843832	0.1891122852291413
57	2	0	66	0.38999177164844895	0.42691817521632613
66	3	0	78	0.7669250579062836	0.7697940111482201
78	3	0	90	0.8036511013390384	0.8057334461071555
90	3	0	102	0.8328025747678884	0.8335978581088103
102	1	0	108	0.8492478870475821	0.8498166025099128
108	3	0	120	0.8635707491625129	0.8638139205320391
120	0	0	123	0.11964252383085981	0.15595505229933795
123	1	0	1	0.48764425102590025	0.5264808779459281
1	3	0	13	0.8848591113395752	0.8849477957212695
13	3	0	25	0.21541750277138694	0.26137079130757296
25	3	0	37	0.08909406001961342	0.15050189961242316
37	3	0	49	0.058391771731443054	0.1173022335737556
49	3	0	61	0.6540367577318875	0.681840563281943
61	2	0	70	0.9414897103358003	0.94149053241806
70	0	0	73	0.5210407560907149	0.5471743897319252
73	3	0	85	0.7902798914169888	0.8051684271290598
85	3	0	97	0.9486517661996953	0.9508334574671901
97	3	0	109	0.9802713928026701	0.9802913152406588
109	2	0	118	0.8873528369263992	0.8974867999930762
118	3	0	2	1.666174240847513e-09	3.9608497781331994e-05
2	2	0	11	0.0004000706891365175	0.0006684999553993847
11	2	0	20	0.003115518537136555	0.003344488806083732
20	2	0	29	0.005459819420816488	0.005883597927845702
29	3	0	41	0.00979556009202892	0.010638578585142219
41	0	0	44	0.0001601806659048044	0.000557609069359389
